transaction_id,timestamp,date,time,customer_id,merchant_id,merchant_category,transaction_type,payment_method,amount,amount_category,status,account_balance,hour,day_of_week,month,month_name,quarter,year
TXN00001443,2024-04-18 14:49:09,2024-04-18,14:49:09,CUST000164,MERCH000135,gas_station,purchase,bank_transfer,109.86,very_large,approved,765.1,14,Thursday,4,April,2,2024
TXN00001444,2024-04-18 15:04:34,2024-04-18,15:04:34,CUST000110,MERCH000076,utilities,purchase,digital_wallet,16.04,medium,approved,2039.97,15,Thursday,4,April,2,2024
TXN00001445,2024-04-18 17:15:42,2024-04-18,17:15:42,CUST000111,MERCH000050,healthcare,purchase,credit_card,314.61,very_large,approved,1815.58,17,Thursday,4,April,2,2024
TXN00001446,2024-04-18 17:22:41,2024-04-18,17:22:41,CUST000197,MERCH000039,groceries,fee,credit_card,-3.97,small,approved,5160.17,17,Thursday,4,April,2,2024
TXN00001447,2024-04-18 19:17:26,2024-04-18,19:17:26,CUST000191,MERCH000199,entertainment,transfer,digital_wallet,86.54,large,approved,6809.03,19,Thursday,4,April,2,2024
TXN00001448,2024-04-18 21:39:09,2024-04-18,21:39:09,CUST000073,MERCH000175,restaurant,purchase,digital_wallet,56.38,large,approved,3231.62,21,Thursday,4,April,2,2024
TXN00001449,2024-04-18 22:14:53,2024-04-18,22:14:53,CUST000029,MERCH000105,online_shopping,deposit,credit_card,170.34,very_large,approved,1391.55,22,Thursday,4,April,2,2024
TXN00001450,2024-04-19 00:08:28,2024-04-19,00:08:28,CUST000070,MERCH000070,utilities,refund,cash,-17.51,medium,approved,8006.12,0,Friday,4,April,2,2024
TXN00001451,2024-04-19 02:54:50,2024-04-19,02:54:50,CUST000010,MERCH000026,utilities,purchase,debit_card,4.45,small,approved,8597.78,2,Friday,4,April,2,2024
TXN00001452,2024-04-19 04:46:26,2024-04-19,04:46:26,CUST000008,MERCH000058,other,refund,debit_card,-33.94,medium,approved,2837.23,4,Friday,4,April,2,2024
TXN00001453,2024-04-19 04:52:57,2024-04-19,04:52:57,CUST000083,MERCH000073,utilities,purchase,credit_card,13.33,medium,approved,4265.4,4,Friday,4,April,2,2024
TXN00001454,2024-04-19 13:08:28,2024-04-19,13:08:28,CUST000190,MERCH000179,retail,purchase,digital_wallet,71.82,large,approved,911.12,13,Friday,4,April,2,2024
TXN00001455,2024-04-19 15:52:19,2024-04-19,15:52:19,CUST000173,MERCH000052,entertainment,transfer,debit_card,222.02,very_large,approved,2354.2,15,Friday,4,April,2,2024
TXN00001456,2024-04-19 16:06:47,2024-04-19,16:06:47,CUST000113,MERCH000144,other,purchase,credit_card,40.15,medium,declined,7693.3,16,Friday,4,April,2,2024
TXN00001457,2024-04-19 22:55:59,2024-04-19,22:55:59,CUST000123,MERCH000048,entertainment,purchase,cash,81.8,large,approved,3715.46,22,Friday,4,April,2,2024
TXN00001458,2024-04-19 23:40:18,2024-04-19,23:40:18,CUST000002,MERCH000027,utilities,purchase,cash,20.28,medium,approved,6086.45,23,Friday,4,April,2,2024
TXN00001459,2024-04-20 00:04:19,2024-04-20,00:04:19,CUST000040,MERCH000161,healthcare,fee,digital_wallet,-8.91,small,approved,9467.23,0,Saturday,4,April,2,2024
TXN00001460,2024-04-20 02:13:56,2024-04-20,02:13:56,CUST000008,MERCH000151,entertainment,transfer,credit_card,109.46,very_large,pending,7264.01,2,Saturday,4,April,2,2024
TXN00001461,2024-04-20 02:44:31,2024-04-20,02:44:31,CUST000148,MERCH000173,other,purchase,bank_transfer,27.51,medium,approved,4589.18,2,Saturday,4,April,2,2024
TXN00001462,2024-04-20 05:10:34,2024-04-20,05:10:34,CUST000030,MERCH000100,groceries,purchase,credit_card,103.68,very_large,approved,3732.12,5,Saturday,4,April,2,2024
TXN00001463,2024-04-20 06:04:39,2024-04-20,06:04:39,CUST000173,MERCH000022,transportation,purchase,debit_card,17.03,medium,approved,1986.22,6,Saturday,4,April,2,2024
TXN00001464,2024-04-20 06:43:26,2024-04-20,06:43:26,CUST000135,MERCH000042,restaurant,transfer,debit_card,7.2,small,approved,7585.79,6,Saturday,4,April,2,2024
TXN00001465,2024-04-20 07:23:53,2024-04-20,07:23:53,CUST000045,MERCH000109,gas_station,purchase,debit_card,9.51,small,declined,1213.01,7,Saturday,4,April,2,2024
TXN00001466,2024-04-20 07:59:35,2024-04-20,07:59:35,CUST000032,MERCH000033,online_shopping,transfer,debit_card,503.76,extra_large,approved,707.8,7,Saturday,4,April,2,2024
TXN00001467,2024-04-20 09:16:59,2024-04-20,09:16:59,CUST000133,MERCH000109,entertainment,deposit,digital_wallet,87.79,large,approved,1137.8,9,Saturday,4,April,2,2024
TXN00001468,2024-04-20 09:51:22,2024-04-20,09:51:22,CUST000177,MERCH000138,utilities,refund,debit_card,-23.01,medium,approved,2504.76,9,Saturday,4,April,2,2024
TXN00001469,2024-04-20 10:30:25,2024-04-20,10:30:25,CUST000146,MERCH000047,retail,purchase,debit_card,82.33,large,approved,6308.52,10,Saturday,4,April,2,2024
TXN00001470,2024-04-20 12:31:43,2024-04-20,12:31:43,CUST000071,MERCH000096,gas_station,purchase,credit_card,44.5,medium,approved,8627.17,12,Saturday,4,April,2,2024
TXN00001471,2024-04-20 12:37:56,2024-04-20,12:37:56,CUST000129,MERCH000125,healthcare,purchase,credit_card,25.15,medium,approved,9926.96,12,Saturday,4,April,2,2024
TXN00001472,2024-04-20 13:30:16,2024-04-20,13:30:16,CUST000066,MERCH000079,retail,purchase,credit_card,21.36,medium,approved,7341.69,13,Saturday,4,April,2,2024
TXN00001473,2024-04-20 13:44:29,2024-04-20,13:44:29,CUST000200,MERCH000039,healthcare,refund,bank_transfer,-7.84,small,approved,1545.17,13,Saturday,4,April,2,2024
TXN00001474,2024-04-20 14:51:29,2024-04-20,14:51:29,CUST000147,MERCH000122,healthcare,purchase,cash,11.39,medium,approved,2849.28,14,Saturday,4,April,2,2024
TXN00001475,2024-04-20 15:09:28,2024-04-20,15:09:28,CUST000132,MERCH000046,gas_station,purchase,bank_transfer,39.44,medium,approved,1406.67,15,Saturday,4,April,2,2024
TXN00001476,2024-04-20 18:30:56,2024-04-20,18:30:56,CUST000092,MERCH000072,gas_station,withdrawal,credit_card,38.86,medium,approved,1243.96,18,Saturday,4,April,2,2024
TXN00001477,2024-04-20 19:48:27,2024-04-20,19:48:27,CUST000132,MERCH000051,transportation,purchase,debit_card,53.95,large,approved,5720.55,19,Saturday,4,April,2,2024
TXN00001478,2024-04-20 22:11:40,2024-04-20,22:11:40,CUST000071,MERCH000025,groceries,purchase,credit_card,30.39,medium,approved,9076.56,22,Saturday,4,April,2,2024
TXN00001479,2024-04-20 23:26:41,2024-04-20,23:26:41,CUST000009,MERCH000082,entertainment,transfer,cash,25.11,medium,approved,6874.83,23,Saturday,4,April,2,2024
TXN00001480,2024-04-21 07:26:42,2024-04-21,07:26:42,CUST000083,MERCH000143,entertainment,purchase,credit_card,42.33,medium,approved,8026.44,7,Sunday,4,April,2,2024
TXN00001481,2024-04-21 10:09:18,2024-04-21,10:09:18,CUST000187,MERCH000058,healthcare,refund,credit_card,-23.3,medium,approved,5130.16,10,Sunday,4,April,2,2024
TXN00001482,2024-04-21 11:20:27,2024-04-21,11:20:27,CUST000133,MERCH000187,restaurant,transfer,debit_card,91.9,large,approved,4805.68,11,Sunday,4,April,2,2024
TXN00001483,2024-04-21 12:46:07,2024-04-21,12:46:07,CUST000017,MERCH000026,transportation,refund,credit_card,-22.78,medium,approved,9381.1,12,Sunday,4,April,2,2024
TXN00001484,2024-04-21 13:11:19,2024-04-21,13:11:19,CUST000175,MERCH000041,utilities,purchase,debit_card,236.44,very_large,approved,7247.45,13,Sunday,4,April,2,2024
TXN00001485,2024-04-21 13:33:42,2024-04-21,13:33:42,CUST000052,MERCH000044,restaurant,purchase,debit_card,10.06,medium,approved,4647.48,13,Sunday,4,April,2,2024
TXN00001486,2024-04-21 15:22:48,2024-04-21,15:22:48,CUST000048,MERCH000085,groceries,purchase,cash,12.72,medium,approved,3392.57,15,Sunday,4,April,2,2024
TXN00001487,2024-04-21 20:13:02,2024-04-21,20:13:02,CUST000058,MERCH000022,retail,purchase,bank_transfer,6.04,small,approved,1021.96,20,Sunday,4,April,2,2024
TXN00001488,2024-04-21 21:54:22,2024-04-21,21:54:22,CUST000127,MERCH000110,restaurant,fee,credit_card,-4.69,small,approved,8227.73,21,Sunday,4,April,2,2024
TXN00001489,2024-04-21 22:37:59,2024-04-21,22:37:59,CUST000118,MERCH000037,gas_station,refund,debit_card,-4.27,small,approved,1776.3,22,Sunday,4,April,2,2024
TXN00001490,2024-04-22 00:39:16,2024-04-22,00:39:16,CUST000109,MERCH000118,restaurant,purchase,digital_wallet,41.44,medium,approved,5198.66,0,Monday,4,April,2,2024
TXN00001491,2024-04-22 01:18:56,2024-04-22,01:18:56,CUST000146,MERCH000101,healthcare,deposit,debit_card,62.69,large,declined,6409.06,1,Monday,4,April,2,2024
TXN00001492,2024-04-22 08:27:19,2024-04-22,08:27:19,CUST000068,MERCH000142,retail,refund,credit_card,-12.69,medium,approved,7466.37,8,Monday,4,April,2,2024
TXN00001493,2024-04-22 08:42:29,2024-04-22,08:42:29,CUST000151,MERCH000004,groceries,purchase,digital_wallet,53.08,large,approved,925.1,8,Monday,4,April,2,2024
TXN00001494,2024-04-22 09:43:50,2024-04-22,09:43:50,CUST000034,MERCH000024,transportation,purchase,credit_card,44.55,medium,approved,205.79,9,Monday,4,April,2,2024
TXN00001495,2024-04-22 10:06:38,2024-04-22,10:06:38,CUST000151,MERCH000194,retail,purchase,credit_card,164.86,very_large,approved,7089.48,10,Monday,4,April,2,2024
TXN00001496,2024-04-22 11:40:51,2024-04-22,11:40:51,CUST000141,MERCH000191,other,fee,credit_card,-6.09,small,approved,4598.47,11,Monday,4,April,2,2024
TXN00001498,2024-04-22 22:04:25,2024-04-22,22:04:25,CUST000106,MERCH000066,transportation,withdrawal,credit_card,5.74,small,approved,9822.07,22,Monday,4,April,2,2024
TXN00001499,2024-04-22 23:40:19,2024-04-22,23:40:19,CUST000142,MERCH000013,healthcare,purchase,credit_card,83.9,large,approved,7934.41,23,Monday,4,April,2,2024
TXN00001500,2024-04-23 01:13:30,2024-04-23,01:13:30,CUST000016,MERCH000027,other,withdrawal,debit_card,103.95,very_large,approved,5827.28,1,Tuesday,4,April,2,2024
TXN00001501,2024-04-23 03:00:42,2024-04-23,03:00:42,CUST000169,MERCH000116,utilities,purchase,credit_card,124.42,very_large,approved,7050.86,3,Tuesday,4,April,2,2024
TXN00001502,2024-04-23 05:49:16,2024-04-23,05:49:16,CUST000014,MERCH000081,retail,fee,credit_card,-1.43,small,approved,1634.73,5,Tuesday,4,April,2,2024
TXN00001503,2024-04-23 07:44:01,2024-04-23,07:44:01,CUST000031,MERCH000121,restaurant,deposit,debit_card,83.56,large,approved,9626.03,7,Tuesday,4,April,2,2024
TXN00001504,2024-04-23 08:14:18,2024-04-23,08:14:18,CUST000127,MERCH000109,entertainment,purchase,credit_card,63.98,large,approved,9964.03,8,Tuesday,4,April,2,2024
TXN00001505,2024-04-23 09:34:27,2024-04-23,09:34:27,CUST000146,MERCH000145,retail,transfer,credit_card,380.65,very_large,approved,6519.61,9,Tuesday,4,April,2,2024
TXN00001506,2024-04-23 10:47:52,2024-04-23,10:47:52,CUST000016,MERCH000069,entertainment,transfer,debit_card,185.36,very_large,approved,6716.29,10,Tuesday,4,April,2,2024
TXN00001507,2024-04-23 14:43:59,2024-04-23,14:43:59,CUST000184,MERCH000057,transportation,deposit,credit_card,71.28,large,approved,7074.14,14,Tuesday,4,April,2,2024
TXN00001508,2024-04-23 15:10:01,2024-04-23,15:10:01,CUST000197,MERCH000072,gas_station,purchase,credit_card,11.96,medium,approved,6691.28,15,Tuesday,4,April,2,2024
TXN00001509,2024-04-23 16:40:38,2024-04-23,16:40:38,CUST000132,MERCH000108,groceries,purchase,debit_card,29.46,medium,pending,4441.55,16,Tuesday,4,April,2,2024
TXN00001510,2024-04-23 20:44:21,2024-04-23,20:44:21,CUST000106,MERCH000073,online_shopping,withdrawal,debit_card,63.43,large,approved,5452.69,20,Tuesday,4,April,2,2024
TXN00001511,2024-04-23 22:45:43,2024-04-23,22:45:43,CUST000146,MERCH000018,gas_station,transfer,debit_card,230.31,very_large,approved,2898.99,22,Tuesday,4,April,2,2024
TXN00001512,2024-04-24 00:15:09,2024-04-24,00:15:09,CUST000070,MERCH000016,entertainment,purchase,digital_wallet,6.78,small,pending,4523.79,0,Wednesday,4,April,2,2024
TXN00001513,2024-04-24 01:16:26,2024-04-24,01:16:26,CUST000110,MERCH000179,gas_station,transfer,debit_card,128.32,very_large,declined,4417.42,1,Wednesday,4,April,2,2024
TXN00001514,2024-04-24 06:19:22,2024-04-24,06:19:22,CUST000183,MERCH000096,groceries,purchase,debit_card,7.59,small,approved,2952.59,6,Wednesday,4,April,2,2024
TXN00001515,2024-04-24 06:25:11,2024-04-24,06:25:11,CUST000191,MERCH000040,healthcare,transfer,credit_card,123.85,very_large,approved,7888.38,6,Wednesday,4,April,2,2024
TXN00001516,2024-04-24 06:49:23,2024-04-24,06:49:23,CUST000186,MERCH000039,online_shopping,purchase,cash,10.51,medium,approved,4155.75,6,Wednesday,4,April,2,2024
TXN00001517,2024-04-24 07:07:19,2024-04-24,07:07:19,CUST000052,MERCH000056,restaurant,purchase,credit_card,7.82,small,approved,5561.98,7,Wednesday,4,April,2,2024
TXN00001518,2024-04-24 09:41:11,2024-04-24,09:41:11,CUST000045,MERCH000117,restaurant,purchase,debit_card,202.45,very_large,approved,1645.3,9,Wednesday,4,April,2,2024
TXN00001519,2024-04-24 10:29:21,2024-04-24,10:29:21,CUST000058,MERCH000054,healthcare,purchase,debit_card,8.31,small,approved,4802.17,10,Wednesday,4,April,2,2024
TXN00001520,2024-04-24 12:10:22,2024-04-24,12:10:22,CUST000098,MERCH000172,groceries,purchase,debit_card,17.52,medium,approved,7638.41,12,Wednesday,4,April,2,2024
TXN00001521,2024-04-24 12:25:29,2024-04-24,12:25:29,CUST000066,MERCH000046,other,purchase,digital_wallet,32.45,medium,approved,4500.8,12,Wednesday,4,April,2,2024
TXN00001522,2024-04-24 13:36:35,2024-04-24,13:36:35,CUST000075,MERCH000160,gas_station,purchase,digital_wallet,4.13,small,approved,5621.64,13,Wednesday,4,April,2,2024
TXN00001523,2024-04-24 15:16:34,2024-04-24,15:16:34,CUST000132,MERCH000176,other,purchase,credit_card,72.63,large,approved,7046.9,15,Wednesday,4,April,2,2024
TXN00001524,2024-04-24 16:55:01,2024-04-24,16:55:01,CUST000149,MERCH000189,utilities,transfer,credit_card,38.83,medium,pending,3950.86,16,Wednesday,4,April,2,2024
TXN00001525,2024-04-24 19:08:02,2024-04-24,19:08:02,CUST000146,MERCH000194,groceries,purchase,digital_wallet,11.94,medium,approved,3597.5,19,Wednesday,4,April,2,2024
TXN00001526,2024-04-24 19:11:55,2024-04-24,19:11:55,CUST000155,MERCH000166,restaurant,purchase,debit_card,83.46,large,approved,948.85,19,Wednesday,4,April,2,2024
TXN00001527,2024-04-24 23:03:28,2024-04-24,23:03:28,CUST000013,MERCH000043,entertainment,purchase,debit_card,8.71,small,approved,5864.5,23,Wednesday,4,April,2,2024
TXN00001528,2024-04-25 01:54:40,2024-04-25,01:54:40,CUST000013,MERCH000004,healthcare,deposit,cash,109.11,very_large,approved,7098.89,1,Thursday,4,April,2,2024
TXN00001529,2024-04-25 03:18:07,2024-04-25,03:18:07,CUST000152,MERCH000005,healthcare,refund,debit_card,-20.47,medium,approved,5854.4,3,Thursday,4,April,2,2024
TXN00001530,2024-04-25 03:59:51,2024-04-25,03:59:51,CUST000116,MERCH000113,transportation,purchase,bank_transfer,35.07,medium,approved,2906.9,3,Thursday,4,April,2,2024
TXN00001531,2024-04-25 04:10:22,2024-04-25,04:10:22,CUST000127,MERCH000058,gas_station,transfer,debit_card,84.13,large,approved,2697.14,4,Thursday,4,April,2,2024
TXN00001532,2024-04-25 04:45:14,2024-04-25,04:45:14,CUST000013,MERCH000037,restaurant,fee,debit_card,-4.78,small,approved,1678.93,4,Thursday,4,April,2,2024
TXN00001533,2024-04-25 06:52:18,2024-04-25,06:52:18,CUST000051,MERCH000154,groceries,purchase,debit_card,3.4,small,approved,565.21,6,Thursday,4,April,2,2024
TXN00001534,2024-04-25 08:55:03,2024-04-25,08:55:03,CUST000135,MERCH000009,healthcare,fee,digital_wallet,-2.89,small,approved,4326.09,8,Thursday,4,April,2,2024
TXN00001535,2024-04-25 09:06:57,2024-04-25,09:06:57,CUST000170,MERCH000015,online_shopping,purchase,debit_card,13.29,medium,approved,1689.15,9,Thursday,4,April,2,2024
TXN00001536,2024-04-25 10:59:42,2024-04-25,10:59:42,CUST000183,MERCH000088,gas_station,purchase,debit_card,100.23,very_large,approved,6938.9,10,Thursday,4,April,2,2024
TXN00001537,2024-04-25 14:33:18,2024-04-25,14:33:18,CUST000111,MERCH000099,other,purchase,bank_transfer,38.81,medium,approved,9621.16,14,Thursday,4,April,2,2024
TXN00001538,2024-04-25 15:05:04,2024-04-25,15:05:04,CUST000118,MERCH000105,other,refund,debit_card,-20.27,medium,approved,827.47,15,Thursday,4,April,2,2024
TXN00001539,2024-04-25 15:18:44,2024-04-25,15:18:44,CUST000161,MERCH000154,online_shopping,purchase,credit_card,211.8,very_large,approved,8940.26,15,Thursday,4,April,2,2024
TXN00001540,2024-04-25 19:34:33,2024-04-25,19:34:33,CUST000117,MERCH000191,gas_station,purchase,debit_card,4.37,small,approved,6611.39,19,Thursday,4,April,2,2024
TXN00001541,2024-04-25 20:40:32,2024-04-25,20:40:32,CUST000113,MERCH000198,healthcare,purchase,debit_card,136.25,very_large,approved,8616.76,20,Thursday,4,April,2,2024
TXN00001542,2024-04-25 22:23:32,2024-04-25,22:23:32,CUST000179,MERCH000105,groceries,purchase,credit_card,33.51,medium,approved,1634.09,22,Thursday,4,April,2,2024
TXN00001543,2024-04-25 22:59:21,2024-04-25,22:59:21,CUST000152,MERCH000027,groceries,purchase,debit_card,15.56,medium,approved,9074.17,22,Thursday,4,April,2,2024
TXN00001544,2024-04-26 01:58:28,2024-04-26,01:58:28,CUST000181,MERCH000182,gas_station,purchase,cash,19.41,medium,approved,9582.93,1,Friday,4,April,2,2024
TXN00001545,2024-04-26 02:27:10,2024-04-26,02:27:10,CUST000041,MERCH000083,entertainment,purchase,debit_card,20.12,medium,approved,9076.47,2,Friday,4,April,2,2024
TXN00001546,2024-04-26 07:12:19,2024-04-26,07:12:19,CUST000116,MERCH000159,restaurant,fee,cash,-9.49,small,approved,7876.45,7,Friday,4,April,2,2024
TXN00001547,2024-04-26 10:17:59,2024-04-26,10:17:59,CUST000163,MERCH000032,groceries,purchase,debit_card,42.06,medium,approved,994.01,10,Friday,4,April,2,2024
TXN00001548,2024-04-26 14:04:47,2024-04-26,14:04:47,CUST000024,MERCH000130,transportation,purchase,bank_transfer,65.79,large,approved,2285.24,14,Friday,4,April,2,2024
TXN00001549,2024-04-26 19:02:14,2024-04-26,19:02:14,CUST000153,MERCH000018,other,purchase,credit_card,15.77,medium,approved,9140.04,19,Friday,4,April,2,2024
TXN00001550,2024-04-26 20:13:29,2024-04-26,20:13:29,CUST000035,MERCH000028,healthcare,purchase,credit_card,37.01,medium,approved,2371.3,20,Friday,4,April,2,2024
TXN00001551,2024-04-26 21:18:29,2024-04-26,21:18:29,CUST000153,MERCH000071,other,purchase,debit_card,82.21,large,approved,3542.37,21,Friday,4,April,2,2024
TXN00001552,2024-04-27 01:52:37,2024-04-27,01:52:37,CUST000132,MERCH000117,groceries,purchase,debit_card,102.12,very_large,pending,599.72,1,Saturday,4,April,2,2024
TXN00001553,2024-04-27 02:35:12,2024-04-27,02:35:12,CUST000036,MERCH000100,gas_station,transfer,credit_card,18.03,medium,approved,6318.12,2,Saturday,4,April,2,2024
TXN00001554,2024-04-27 02:48:20,2024-04-27,02:48:20,CUST000106,MERCH000088,online_shopping,purchase,credit_card,74.33,large,approved,5676.68,2,Saturday,4,April,2,2024
TXN00001555,2024-04-27 03:42:28,2024-04-27,03:42:28,CUST000142,MERCH000092,utilities,purchase,debit_card,28.62,medium,approved,9621.54,3,Saturday,4,April,2,2024
TXN00001556,2024-04-27 06:31:36,2024-04-27,06:31:36,CUST000133,MERCH000153,other,purchase,credit_card,47.72,medium,approved,8934.21,6,Saturday,4,April,2,2024
TXN00001557,2024-04-27 09:01:06,2024-04-27,09:01:06,CUST000093,MERCH000039,retail,transfer,debit_card,47.77,medium,approved,5108.84,9,Saturday,4,April,2,2024
TXN00001558,2024-04-27 09:58:58,2024-04-27,09:58:58,CUST000176,MERCH000177,entertainment,transfer,cash,561.7,extra_large,approved,6132.44,9,Saturday,4,April,2,2024
TXN00001559,2024-04-27 10:16:56,2024-04-27,10:16:56,CUST000113,MERCH000132,groceries,purchase,cash,42.96,medium,approved,4190.65,10,Saturday,4,April,2,2024
TXN00001560,2024-04-27 11:00:49,2024-04-27,11:00:49,CUST000112,MERCH000052,retail,purchase,credit_card,18.39,medium,approved,1411.35,11,Saturday,4,April,2,2024
TXN00001561,2024-04-27 12:02:51,2024-04-27,12:02:51,CUST000015,MERCH000122,transportation,fee,debit_card,-3.51,small,approved,8691.13,12,Saturday,4,April,2,2024
TXN00001562,2024-04-27 12:17:32,2024-04-27,12:17:32,CUST000184,MERCH000068,online_shopping,purchase,debit_card,78.21,large,approved,5540.43,12,Saturday,4,April,2,2024
TXN00001563,2024-04-27 13:18:41,2024-04-27,13:18:41,CUST000034,MERCH000057,transportation,purchase,digital_wallet,68.14,large,approved,4311.38,13,Saturday,4,April,2,2024
TXN00001564,2024-04-27 14:18:44,2024-04-27,14:18:44,CUST000116,MERCH000013,groceries,purchase,digital_wallet,35.89,medium,approved,777.81,14,Saturday,4,April,2,2024
TXN00001565,2024-04-27 19:46:04,2024-04-27,19:46:04,CUST000153,MERCH000193,other,purchase,credit_card,22.49,medium,approved,6687.3,19,Saturday,4,April,2,2024
TXN00001566,2024-04-27 22:05:15,2024-04-27,22:05:15,CUST000040,MERCH000063,healthcare,fee,credit_card,-7.23,small,approved,4056.68,22,Saturday,4,April,2,2024
TXN00001567,2024-04-28 06:57:12,2024-04-28,06:57:12,CUST000116,MERCH000071,retail,fee,credit_card,-3.44,small,approved,2611.59,6,Sunday,4,April,2,2024
TXN00001568,2024-04-28 07:03:51,2024-04-28,07:03:51,CUST000048,MERCH000153,healthcare,transfer,credit_card,45.07,medium,pending,8779.86,7,Sunday,4,April,2,2024
TXN00001569,2024-04-28 09:24:27,2024-04-28,09:24:27,CUST000148,MERCH000023,transportation,purchase,debit_card,414.09,very_large,approved,1917.96,9,Sunday,4,April,2,2024
